days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
8.29999999999999,0.1,4.39017625253363,5.47173668995334,1,0,63428,0,0,3.00363084599124
4.5,0.1,6.46685152786406,7.31440161409921,1,0,64887,1,0,8.70385469277845e-06
5.3,0.1,7.38516543298046,5.92109986592956,1,0,67118,0,0,0.052113143572933
5.99999999999999,0.1,6.28547344709061,7.87476171055324,1,0,67519,1,0,0.000512266448704308
4.7,0.1,4.71258775012438,6.48806614590962,0,1,67535,1,0,0.00217813514153681
4.5,0.1,5.37038521870634,8.83698953711025,1,0,67842,1,0,7.65273057383405
5.2,0.1,5.21136063176978,5.58963344573021,0,1,67845.9,1,0,6.09377199573473e-07
10.8,0.1,3.38893894412977,9.92291355887687,1,0,67849,0,0,2.12764793039747e-07
4.5,0.1,8.21299509313737,5.71040742246402,1,0,68235,1,0,5.84962667906198e-07
2.1,0.1,2.18807797439441,9.45740609302879,0,1,68997.3,1,0,0.0696540526819363
5.5,0.1,4.50174874904866,9.57019752484593,1,0,69460,0,0,0.0123911729947718
6.89999999999999,0.1,10.9813248479806,7.88548672411371,1,0,70214,1,0,0.583677163081041
5.8,0.1,7.9633756316853,8.58573741047377,1,0,70851,1,0,1.15725507347556
5.2,0.1,10.2932567279815,5.31288517833613,1,0,72802,1,0,1.71602229737901e-06
5.6,0.1,4.99872712811292,9.11116474561647,1,0,75004,0,0,0.001574101560996
8.19999999999999,0.1,10.4129913727487,5.72018080573205,1,0,75349,0,0,2.63752187801508e-05
3,0.1,3.07551607978791,5.06681497751192,0,1,76719.1,1,0,0.000295961269355107
7.79999999999999,0.1,7.89306666863651,6.11392902200073,0,1,77375.4,1,0,0.000418236185992349
4.4,0.1,4.47589980372351,7.01368866125505,0,1,79572.2,1,0,8.91250203885621e-07
6.99999999999999,0.1,3.60784076908925,7.06180623753162,1,0,79575,0,0,1.53992087648091e-05
6.39999999999999,0.1,7.02226886416693,5.68797315303686,1,0,79611,1,0,0.00798923300303453
5.5,0.1,6.79266089590428,9.89741457077544,1,0,80648,1,0,0.00133207042856586
4.3,0.1,4.32843280348289,5.13834247684876,0,1,80850.8,1,0,5.89560956998762e-08
5.99999999999999,0.1,3.52234103878606,7.51495696606445,1,0,80853,0,0,5.39743892251347
8.79999999999998,0.1,8.44933891125926,5.45285527949554,1,0,80853,0,0,1.20832925487184
2.7,0.1,2.78712371412049,8.30885153681842,0,1,80854.6,1,0,1.8363158568032e-09
4.1,0.1,4.15203155453525,9.96966220577409,0,1,80931.3,1,0,0.073014229090428
9.59999999999998,0.1,10.9058948669191,8.42629285821701,1,0,82606,1,0,0.21335699482247
3.6,0.1,3.66564640238397,7.34340282635197,0,1,86032.7,1,0,3.41879809507565e-07
4.2,0.1,7.26117000385338,8.74169012822803,1,0,87564,1,0,0.247150822549008
4.4,0.1,4.48039537917327,7.61245310622874,0,1,87901,1,0,2.3533002117142
4.4,0.1,4.46353888577072,7.32837905745753,0,1,87986.8,1,0,6.40709786451503e-07
4.7,0.1,4.69314863097576,5.46236896408356,1,0,88034,0,0,3.89090512308332e-06
4.5,0.1,5.64317082842437,8.86250310760404,1,0,89470,0,0,1.7931119455312e-10
3.3,0.1,3.36606681653416,6.37922972400419,0,1,89487.9,1,0,2.76117441949991e-05
5,0.1,7.10996733125915,7.13668361999262,1,0,89488,0,0,0.0656176689701947
3.3,0.1,3.30526381602558,6.39832772079592,0,1,89496.9,1,0,2.28328642089801e-09
6.39999999999999,0.1,6.41288459439632,7.57971819897434,0,1,91051.5,1,0,0.000121414065434861
6.09999999999999,0.1,3.67115877617744,5.48130117187664,1,0,92207,0,0,0.951579390376002
4,0.1,4.02418965657517,5.36490695570899,0,1,92210.6,1,0,0.586759668673438
4.2,0.1,4.59921469949735,5.37514234595876,1,0,93126,1,0,9.84107387706289e-09
6.49999999999999,0.1,6.67556502919868,7.33118301610774,1,0,93544,1,0,3.15041522029892e-11
5.8,0.1,6.09127106757918,6.2957050371997,1,0,93546,1,0,2.24562934239639e-07
6.19999999999999,0.1,9.08027966065629,6.42636653926307,1,0,94560,1,0,4.5872165618654e-09
4.6,0.1,5.25574085271415,8.62409486368085,1,0,95463,0,0,5.69605499376469e-09
6.39999999999999,0.1,7.6232755179637,5.20126068798099,1,0,96441,1,0,0.00101359625702447
5.2,0.1,7.18267036590994,8.04713801616145,1,0,96795,1,0,2.14649653996846e-05
3.9,0.1,3.94661246721443,9.77135023892298,0,1,97199.6,1,0,0.524949456721308
8.39999999999999,0.1,10.6296576604716,9.98446045063105,1,0,97203,1,0,0.00361061954212299
4.8,0.1,5.98725908839887,5.0037277271531,1,0,97315,0,0,1.85979354956498e-12
5.7,0.1,5.07739796005274,8.1231980069313,1,0,97880,0,0,8.67269228159831e-06
6.29999999999999,0.1,6.38169460945882,6.79095412649339,0,1,98014.1,1,0,0.118323421634991
5.2,0.1,5.69787067749702,8.90709102384368,1,0,99299,0,0,0.00237699406176973
5.5,0.1,6.06703751589177,5.02599402376761,1,0,99552,1,0,2.64271611430647
3.1,0.1,5.11632276548928,5.27817142824998,1,0,99679,0,0,8.2253815100713e-07
2.5,0.1,2.58996392220812,7.45945147355666,0,1,99789.2,1,0,9.29007352436632
5.9,0.1,7.11899401726826,5.29145525746329,1,0,99794,1,0,2.40301185975756e-06
6.49999999999999,0.1,7.31482624754362,7.99787573515187,1,0,99795,1,0,0.00210421784216067
6.39999999999999,0.1,6.46397891033618,6.38848978620596,0,1,100218.5,1,0,1.39187143244247
2.3,0.1,2.39309299408195,9.14968307558665,0,1,101011,1,0,1.11385134275078
2.6,0.1,2.60859178621711,5.54764326853782,0,1,101598.7,1,0,4.27229381067746e-07
6.39999999999999,0.1,8.69501081504716,9.54796454725369,1,0,101600,0,0,8.88958318912868
2.9,0.1,2.9732649038592,9.18221957639088,0,1,101980.1,1,0,0.0199366604257822
7.49999999999999,0.1,7.50979487307004,8.88135900357604,0,1,102062,1,0,0.0501006952302774
2.8,0.1,2.88067643394549,9.37674458171136,0,1,102525.3,1,0,0.00605626112426929
7.59999999999999,0.1,8.28223576718005,7.79677513950839,1,0,102662,1,0,0.0506449553664196
5.1,0.1,9.51759160640677,6.26931158815375,1,0,102924,1,0,6.64912198007102e-06
6.09999999999999,0.1,8.25996288307992,8.42520209923156,1,0,103244,1,0,3.54260643285236e-09
4.2,0.1,4.26421817793511,5.63141623797657,0,1,103666.3,1,0,1.04565373143539
3,0.1,3.05087339048256,9.70385740163614,0,1,105147.7,1,0,0.00311128538631292
2,0.1,2.09122527410027,9.40132248151911,0,1,105167.6,1,0,0.000156196400260801
4.6,0.1,3.88723545681986,5.08125641503722,1,0,105946,0,0,0.000387292575483637
3.7,0.1,3.77459210084453,7.22230189070285,0,1,106279.9,1,0,0.00216607575520518
4,0.1,7.98935784544409,5.51138878929204,1,0,107452,1,0,4.9720935158783e-08
2.8,0.1,2.85342607368306,5.03976075606373,0,1,110302.5,1,0,2.16760085127968e-09
4,0.1,4.02496672516157,9.95512681632022,0,1,110450.3,1,0,1.3016347009381e-11
6.99999999999999,0.1,7.96423830060533,5.08063847984002,1,0,110566,1,0,0.222367817036527
2.8,0.1,2.80018638947702,6.32584552100235,0,1,110919,1,0,0.390297308768197
5.1,0.1,3.68294719504821,5.2677439802086,1,0,111977,0,0,1.48638554857254e-18
6.19999999999999,0.1,7.58914288472158,7.12440769622263,1,0,112099,1,0,1.07428840817779e-22
4.1,0.1,5.03693170809597,8.89872628443256,1,0,112458,0,0,0.878071958312964
5.9,0.1,4.32432176613455,6.3942087672022,1,0,112517,0,0,6.28715477693162e-08
8.69999999999999,0.1,8.58023680550199,8.69869566286171,1,0,112676,0,0,5.45368537970537
4.4,0.1,7.84027982881308,9.73097938043275,1,0,112921,1,0,7.72509647492969e-11
5.1,0.1,5.41648777889551,7.49700731307034,1,0,113201,1,0,2.86210024128244
4.2,0.1,4.23889388973466,8.45607906190978,0,1,113203.6,1,0,0.00358950708026182
5.1,0.1,5.16366873162109,7.95802722460273,0,1,113205.6,1,0,0.869784473934707
6.09999999999999,0.1,6.15993688971762,5.80910147191254,0,1,113319.7,1,0,1.4874765653236e-09
5.6,0.1,4.37225273115021,9.93148569180153,1,0,113485,0,0,1.44747846061035
8.69999999999999,0.1,9.57142268253005,6.30515709955547,1,0,113491,0,0,0.123280862184235
6.69999999999999,0.1,3.97283833468465,7.70547914604757,1,0,113656,0,0,0.280990893997207
4.6,0.1,4.61902633609069,8.84695474074304,0,1,114261.5,1,0,1.96349030122715
6.59999999999999,0.1,5.04098629891884,7.48132337352147,1,0,114473,0,0,0.00167029752358726
4.5,0.1,4.56575417165036,8.0314786133559,0,1,115740.8,1,0,0.00660549118329044
4.1,0.1,4.15515161471643,9.36888720571313,0,1,116468.6,1,0,4.1692551831293
5.9,0.1,3.04694818838735,6.04418349191209,1,0,116703,0,0,1.80744524621905
2.5,0.1,2.5531598139247,6.85144718978008,0,1,118787.8,1,0,2.36156624831184e-07
3.5,0.1,6.85207889097745,9.42845850633881,1,0,119343,1,0,4.67632237872616e-06
5.7,0.1,7.21636737253683,9.60071746678596,1,0,120560,1,0,0.00159036508187334
5.3,0.1,3.56858129380623,7.00222311435992,1,0,120561,0,0,8.0320804430712e-11
6.39999999999999,0.1,7.87618370978251,9.27325513536215,1,0,122398,1,0,0.00171382868637975
7.69999999999999,0.1,2.96310892151595,6.24067042532398,1,0,123746,0,0,4.70937299597986e-19
3.6,0.1,3.69412864404543,6.90065744276092,0,1,124310.4,1,0,0.000821182530413836
2.9,0.1,2.94717014352326,9.05305856435591,0,1,126350.6,1,0,3.82666380828979
3.3,0.1,3.30287896670541,5.88611703147106,0,1,126997.5,1,0,0.0050313069316383
3.9,0.1,3.94136699970764,8.29894555396058,0,1,127827.3,1,0,0.0401136778317932
6.29999999999999,0.1,7.08863276754146,8.17019509739378,1,0,128986,1,0,1.52163459807434e-13
3.6,0.1,3.63347436871582,7.067435499321,0,1,129087.6,1,0,0.0680027854414477
5.99999999999999,0.1,6.88284280339061,8.99589070416271,1,0,129960,1,0,0.0291999927347247
9.29999999999998,0.1,3.62114147456751,5.7191576555144,0,0,130073.5,0,0,0.713932331719725
5,0.1,4.5315078316319,5.83428465802579,1,0,130097,0,0,3.6603308497453e-07
3.5,0.1,3.53423848972419,7.88010459859875,0,1,130582.5,1,0,3.56968164157829e-05
5.5,0.1,3.96389232374688,7.11880001596964,1,0,130583,0,0,6.26095214993086e-05
8.09999999999999,0.1,5.20833108101422,6.6224934761773,1,0,130985,0,0,1.02772656950738e-07
5.7,0.1,2.87474882918552,5.5941429213741,1,0,131795,0,0,1.2554266908867
5.8,0.1,5.27970929263601,8.85913189706125,1,0,132647,0,0,0.000142494217481366
4.1,0.1,4.80308067433236,5.14035544124048,1,0,132648,1,0,0.53273854999315
5.8,0.1,6.24090920714393,9.22170412588701,1,0,132649,1,0,0.000172542914315149
5.1,0.1,5.17060277541134,8.00891337626135,0,1,132668,1,0,0.000514386722563253
5.9,0.1,4.10465327107036,5.33824618743941,1,0,133277,0,0,3.00707158691979e-07
4.1,0.1,5.33062515068473,5.12019077927595,1,0,133620,1,0,2.10023578324499e-10
6.29999999999999,0.1,6.35614903167532,5.17052801236882,1,1,134748,1,0,1.15989532882508
8.19999999999999,0.1,11.3946183767841,8.70133120150805,1,0,136954,0,0,1.44232695579576
1.9,0.1,1.93033401964324,8.71696023081889,0,1,137436.3,1,0,0.00118025876094905
3.8,0.1,3.88525308737579,6.95848763756466,0,1,137437.1,1,0,0.0153313969319245
6.39999999999999,0.1,6.52326165366482,7.0373341630229,1,0,138209,1,0,1.73728821688075
4.9,0.1,4.9984407960904,9.61754242846402,0,1,138212.9,1,0,0.00456327687427243
8.39999999999999,0.1,7.72866375427959,8.59970149469593,1,0,138245,0,0,0.398817106562579
4.7,0.1,4.79194442285241,8.32071255761603,0,1,138245.4,1,0,0.00249350527565459
8.29999999999999,0.1,8.35670265594519,5.63057656303213,0,1,139400.7,1,0,2.43876615967165e-05
11.9,0.1,12.9546143481515,8.10876208946337,1,0,139540,1,0,0.0134606960631988
3.9,0.1,3.13186106674573,6.48698692998893,1,0,139620,0,0,0.0715025460771476
5.99999999999999,0.1,7.7636471256609,8.68581901221578,1,0,139677,1,0,3.81096611516156e-06
5.99999999999999,0.1,6.08178416104283,7.96118280283594,0,1,141123.6,1,0,5.99671265507602
4.1,0.1,3.47683150512839,7.55940634117625,1,0,141124,0,0,5.68097522550886e-10
6.19999999999999,0.1,7.84982431874436,7.95355559688019,1,0,141128,1,0,0.000161869750149865
4.5,0.1,4.55590549655838,6.56058819958589,0,1,141353.1,1,0,3.2847433898652
3.9,0.1,4.03004117538758,5.29114683957652,1,0,141430,0,0,1.76386074084557e-16
4.6,0.1,4.60157552843355,9.33305864588896,0,1,141560.7,1,0,9.87716400640717e-05
5.1,0.1,7.93724636846678,9.19093539474403,1,0,141562,1,0,0.114684412501738
6.39999999999999,0.1,8.00612977647303,5.6181055751677,1,0,143392,1,0,3.49338562961616e-13
4.2,0.1,4.2265557166613,8.42947508321176,0,1,143917.4,1,0,1.58333779992078e-12
3.6,0.1,3.65269721873602,6.45343076006407,0,1,145786.8,1,0,2.60872385494666e-05
3.8,0.1,3.82784041332402,6.9099986213539,0,1,146941.5,1,0,0.365959309065736
4.3,0.1,4.63459560874374,6.88258899396217,1,0,147053,1,0,0.000144501999270138
4.3,0.1,4.38113165252468,7.36062677760352,0,1,147633.9,1,0,0.00602345845800601
5.7,0.1,5.72084297007287,8.26852298182434,0,1,148587.6,1,0,0.000120896746825476
5.1,0.1,8.54831391258411,5.73082003682639,1,0,148774,1,0,0.411959723415009
7.19999999999999,0.1,2.38133591361108,8.62828264635553,1,0,150167,0,0,3.2518712111252
6.49999999999999,0.1,8.97602790780829,9.6825563511012,1,0,151423,0,0,2.32975715289382e-05
6.19999999999999,0.1,6.91079201719501,6.27941991078069,1,0,152233,1,0,12.6211196185562
4.1,0.1,5.87638887280252,7.24868264611146,1,0,152236,1,0,8.95980790721599e-08
6.69999999999999,0.1,8.70464765026836,9.66764576377302,1,0,152432,1,0,0.315107085339168
4.2,0.1,5.37889712610028,6.60849288972372,1,0,152524,0,0,0.367881366435088
3.3,0.1,3.38367818926196,8.38212322851379,0,1,152723,1,0,7.7056314641102e-05
4.6,0.1,4.6708747649037,7.83461416718311,0,1,152796.1,1,0,0.00417664304263467
5.5,0.1,5.39684190651036,6.74516399437011,1,0,152877,0,0,0.285559184515041
4.8,0.1,5.19045225030203,9.97941644696457,1,0,153201,1,0,0.000210285589724491
4.8,0.1,4.80889428411656,9.4376047604705,0,1,153543.8,1,0,0.00106205266496684
5.2,0.1,6.85473645362388,6.57144445360621,1,0,154498,0,0,2.16539255977954
3.2,0.1,3.29492363247087,5.52315159405458,0,1,154885.6,1,0,8.80024283497967e-06
6.09999999999999,0.1,6.12621260358015,5.61252371940051,0,1,154899.3,1,0,0.00289568786924168
11.7,0.1,13.0301578542805,9.05828367658636,1,0,154907,1,0,0.407048608508251
5.1,0.1,5.4770639006251,9.24154082416391,1,0,155016,1,0,0.365592839096839
3,0.1,3.07175659786251,8.2325301869964,0,1,157174.1,1,0,0.0653932644062684
3.1,0.1,3.19621492337971,6.50519330414712,0,1,157388.4,1,0,0.424803532656642
4.3,0.1,6.18188852713145,6.11415628443348,1,0,158521,1,0,0.00691286156818563
2.4,0.1,2.49562600582278,5.98424376732961,0,1,158522.3,1,0,2.32485400487432e-06
5.99999999999999,0.1,7.35934298633786,5.7964659313949,1,0,158662,0,0,2.35036299473698e-07
4.1,0.1,4.13933484736479,7.79473914460977,0,1,158768.2,1,0,0.388693192025812
6.89999999999999,0.1,8.69333647953384,7.36516705371152,1,0,159357,1,0,0.00373908013382676
6.59999999999999,0.1,7.2395145597094,9.56363739155358,1,0,160481,1,0,0.00131083588442558
8.49999999999999,0.1,10.420926549351,7.10537108821279,1,0,160632,0,0,0.184097708958926
5.1,0.1,4.92289979199583,6.734271269361,1,0,163057,0,0,0.000990370148427358
5.5,0.1,6.51152967266615,7.11043216965092,1,0,163564,0,0,0.147046482049197
5,0.1,6.48901347510551,6.82953047373013,1,0,163664,0,0,0.00716422755246129
3.7,0.1,3.75376199875232,6.85415595613798,0,1,163666.7,1,0,0.404214134844498
8.09999999999999,0.1,10.770292528572,9.75093841226851,1,0,163779,1,0,0.000931130188567038
5.1,0.1,5.14754819277755,9.14348868009512,0,1,164166.5,1,0,0.0200776029469963
5.4,0.1,5.95284003082317,8.95293039445384,1,0,164168,0,0,0.562344213804428
3.7,0.1,4.14491395353794,9.68643971307249,1,0,165207,1,0,0.00461336401975357
6.99999999999999,0.1,9.21919503457631,8.93104619318155,1,0,165211,1,0,2.62263479914937e-13
5.7,0.1,5.71158927648247,9.65021676754861,0,1,165900,1,0,0.403134201589588
4.4,0.1,6.71107983255998,8.23461442708933,1,0,168421,1,0,7.01279869347449e-15
5.9,0.1,3.74410239431608,7.06455886005721,1,0,168580,0,0,0.197970465850473
