days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
4.2,0.1,4.2944462634818,6.46440170155986,0,1,47442.9,1,0,0.00316003456124023
1.9,0.1,1.94469628865915,6.96206385758398,0,1,47888.2,1,0,0.395579370909216
4.1,0.1,3.81474930134434,9.50428386226707,1,0,49360,0,0,0.183345492148578
5.6,0.1,6.23456695278594,7.33649900626204,1,0,49998,1,0,1.363749537354e-05
5.99999999999999,0.1,9.51996341101606,5.9073480546883,1,0,50308,1,0,2.39768602699594
6.59999999999999,0.1,7.62667529234026,9.83397617972317,1,0,50377,1,0,7.34896396933561e-07
2.2,0.1,2.26935817690937,8.93257524128797,0,1,50407.4,1,0,1.20944185160548
6.69999999999999,0.1,8.41258578810178,6.83941752715698,1,0,50422,1,0,0.00145507551768056
5.1,0.1,2.77763103653338,8.81537490827735,1,0,51409,0,0,1.2021752194495e-05
5,0.1,2.12281366393279,6.26580486769313,1,0,58492,0,0,0.0332961916515496
5.2,0.1,5.21670394905367,7.50482130348607,0,1,58670.8,1,0,0.00192419322369922
4,0.1,4.27590559730215,6.73404112087807,1,0,58671,0,0,3.73338801904194e-07
3.2,0.1,3.27892059286448,9.05351546452867,0,1,60507.5,1,0,1.00114604228285e-12
4.8,0.1,7.08196267470744,8.80697765561994,1,0,61619,0,0,5.35773190062037e-07
2.3,0.1,2.30866084628563,9.48674665058568,0,1,61785.6,1,0,0.00424312157214328
6.79999999999999,0.1,6.80591662175415,5.48077157103097,1,1,62438,1,0,4.25414848587325e-13
4.1,0.1,4.14229401986455,7.50114657186155,0,1,67463.6,1,0,1.74882121133413e-05
4.3,0.1,4.55658714606819,7.83091714733387,1,0,68041,1,0,0.000161541716018928
7.89999999999999,0.1,4.37962165220582,6.20959857228151,1,0,69435,0,0,0.0329634927233444
5.9,0.1,4.51932373397011,9.07916444456297,1,0,69473,0,0,0.127094518712566
3.6,0.1,3.66614479581263,6.06832288277585,0,1,70075.2,1,0,1.75327735377198e-13
4.7,0.1,5.75610587109122,5.99998889462453,1,0,70492,1,0,4.12017547796133e-06
13.6,0.1,6.89181350692766,9.95763885942405,1,0,71032,0,0,0.0743139445018378
4.4,0.1,5.18029689786286,5.81627687522303,1,0,71083,1,0,0.03020020742155
4.2,0.1,5.72122413892851,8.68534778449738,1,0,72078,1,0,5.69872710887537e-07
8.59999999999999,0.1,11.210912168897,6.02075176411422,1,0,72456,1,0,0.29764568360159
7.99999999999999,0.1,4.02280012504878,5.61466949017402,1,0,72461,0,0,0.000656270045903676
13.8,0.1,15.3545180374606,9.66764593335695,1,0,74212,1,0,0.00311933059296679
4.5,0.1,4.46273783151179,6.15715446419115,1,0,76340,0,0,0.00242782983122761
5.6,0.1,7.00807607326347,6.6272219039743,1,0,76404,1,0,1.92448088916671e-05
4.1,0.1,4.13291162819108,5.68718403658812,0,1,78476.2,1,0,2.01215813556921
4.2,0.1,4.22396775907368,6.67991454885987,0,1,78480.2,1,0,15.0267778727571
6.09999999999999,0.1,6.52184524018834,5.69584020210511,1,0,79474,0,0,0.00166782330359582
5,0.1,6.09163184763708,7.17254794222563,1,0,79919,1,0,7.87172491711365
4.5,0.1,4.56211406766502,9.4221366531416,0,1,79922.4,1,0,0.00678271651308809
6.19999999999999,0.1,3.75505206011389,8.10803401713881,1,0,80348,0,0,0.0968778923734621
5.4,0.1,5.98620828451386,7.78791840909679,1,0,80468,1,0,0.254431813021245
5.7,0.1,9.26825625229919,6.67967555343397,1,0,80629,0,0,4.16211733575211e-16
4.9,0.1,4.90522706897334,8.80751310079149,0,1,89046.9,1,0,0.629068057535801
2.2,0.1,2.21982453043822,9.11114197849641,0,1,89354,1,0,0.291665841228783
3.5,0.1,3.58043338624431,5.05684061174619,0,1,90382.6,1,0,0.0125293672680195
4.7,0.1,4.73261123088863,6.59731392777071,0,1,90884.4,1,0,0.00384505362418096
6.59999999999999,0.1,10.0516867945475,7.43751550984302,1,0,92570,0,0,5.01946183596918e-06
3.9,0.1,3.99362334427554,8.57672619980014,0,1,93403,1,0,0.109021071835228
6.19999999999999,0.1,7.64694447477912,6.02202779414537,1,0,93516,1,0,0.000449043953307942
2.9,0.1,2.98687085762203,5.62963060807086,0,1,95562.7,1,0,2.33771384465538e-08
7.69999999999999,0.1,6.71083922957343,8.38537934973574,1,0,95625,0,0,1.96340479138892e-05
4.7,0.1,4.75902255189339,8.37707906929754,0,1,97166.8,1,0,0.0520316245319399
2.5,0.1,2.59425067121456,9.54163565379262,0,1,97413.2,1,0,0.235712378633245
5.5,0.1,5.51025331812184,6.4953818197507,0,1,98285.4,1,0,0.23827570224776
4.7,0.1,5.11057719564543,6.79615353562094,1,0,98287,0,0,0.00394639018235009
7.39999999999999,0.1,9.14929973436846,9.98788696247277,1,0,98290,0,0,0.0105290023412054
8.89999999999998,0.1,5.30150124165161,8.69644407298727,1,0,98945,0,0,0.021345741311254
6.39999999999999,0.1,3.44607002966897,5.72534559954045,1,0,102907,0,0,0.000675905559641241
5.6,0.1,5.67356491300344,7.42285742331661,0,1,103146.2,1,0,5.58925833681606e-09
5.5,0.1,3.69217341443123,6.74032855637239,1,0,103556,0,0,0.25818586592674
6.09999999999999,0.1,4.28202775735438,7.46197271522865,1,0,105199,0,0,0.206644230192587
4.2,0.1,7.04492134214344,9.93375062547699,1,0,105843,1,0,7.45787386594464e-06
5.2,0.1,4.83431652630593,6.06014411142215,1,0,107252,0,0,6.6926612124976e-06
3.6,0.1,3.60292223426376,5.17885567160152,0,1,107612,1,0,0.00753875281185582
6.29999999999999,0.1,4.62591240252014,7.36401325280228,1,0,107614,0,0,0.600055115824511
