days_infectious_community,days_in_quar,days_in_extended_quar,days_in_isolation,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliant,FoI_max,integrated_FoI
1.41469235449178,4,0,9.99999999999998,0.1,4.82244850915607,9.69224384533568,158,0,0,0,1,0.000270499364673794,9.97952619460375e-06
2.83096014088046,4,4,9.99999999999998,0.1,9.82043555803528,9.11052458284514,162,0,0,0,1,0.369137322432447,0.0650896220807704
0.413721178780884,2,4,9.99999999999998,0.1,6.46669498967688,8.74702618910397,1774,0,0,0,1,1.90566075637838,0.00623689987003928
1.17897398937576,4,0,9.99999999999998,0.1,8.00172372470587,8.97725026466985,1867,1,0,0,1,1.71011149446136e-06,4.68406650066701e-08
3.87988715306651,4,0,9.99999999999998,0.1,8.8589086287613,9.02097852430518,2150,0,0,0,1,3.90262903840932e-07,1.42425060937614e-07
1.37573924196909,2,14,0,0.1,6.58218923243368,8.99355000953537,2330,0,0,0,1,0.548589640474281,0.0207254715432743
1.50109811394354,4,0,9.99999999999998,0.1,8.20841388815106,8.39268422579245,2567,1,0,0,1,3.44321253779282e-06,1.68923550101621e-07
1.31388807915508,4,4,9.99999999999998,0.1,6.42865384431671,9.68523423483833,2685,0,0,0,1,0.122680566827107,0.00387962103539585
0.517063964272404,2,4,9.99999999999998,0.1,7.13202914828419,8.48503481598818,2748,0,0,0,1,2.14321060659039e-05,1.13966736585576e-07
0.340240419329763,4,0,9.99999999999998,0.1,17.0457148052835,8.29452561404636,3226,1,0,0,1,0.00820152705907519,1.90655317746646e-05
0.678706691785591,13,0,9.99999999999998,0.1,7.85684014534251,8.42186654644305,4376,0,0,0,1,0.0407387086557126,0.000380982638379157
0.0349997663156856,1,4,9.99999999999998,0.1,7.71655848184569,7.21844128446996,4530,0,0,0,1,1.59001830349275e-06,4.38932219089532e-11
0.120909100759945,2,14,0,0.1,8.79897663159474,6.62193246916517,5337,0,0,0,1,1.52195504255191e-10,5.51360138579452e-14
1.12294444938381,3,14,0,0.1,10.3569743698498,5.56597007953392,5778,0,0,0,1,0.00471947470635265,0.000198488417186792
0.0060573199115268,4,0,9.99999999999998,0.1,5.98426648591476,9.02179083399674,6650,1,0,0,1,6.31590838530478e-07,4.16710826476176e-13
2.02677839644226,2,4,9.99999999999998,0.1,9.06886334292605,8.75791505351618,6683,0,0,0,1,0.00078148984494603,6.94643812326097e-05
1.07983138183863,4,0,9.99999999999998,0.1,5.20401746662329,9.67581391521531,7164,0,0,0,1,0.0488738577343368,0.00102814612811508
2.78235756953389,4,14,0,0.1,9.62961316226081,9.55274440727304,7239,0,0,0,1,0.0103757663678206,0.00166217579286422
2.04435717031215,4,0,9.99999999999998,0.1,6.58121374608383,9.26314342422829,7315,0,0,0,1,0.000446869252888946,3.79239753556795e-05
16.0267812806917,14,0,0,0.1,8.45164320877793,9.97513807191382,7826,0,0,0,1,0.339109872153474,2.31701539353013
