days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
1.7,0.1,1.7764351269247,7.83151005540436,0,1,164326.6,1,0,6.06534768619353
5,0.1,8.16446578578762,9.34607389722494,1,0,168017,0,0,0.0249736648913873
5.3,0.1,5.24144535997486,8.53405561053086,1,0,171649,0,0,4.22450592930913e-12
6.29999999999999,0.1,6.85038815101504,9.90558880019579,1,0,173264,1,0,0.830501287969452
4.9,0.1,4.9893957077385,8.82494042905736,0,1,184735.9,1,0,0.195912767433228
4.3,0.1,4.39664469431413,5.65453563753047,0,1,187459.4,1,0,0.000714631945189831
3.6,0.1,3.63232897831731,9.36984475211618,0,1,190235,1,0,0.526329492400233
5.99999999999999,0.1,5.4851643086103,6.71288172731826,1,0,190237,0,0,1.07899522783003
6.39999999999999,0.1,2.59235513585619,7.86706489023929,1,0,190241,0,0,0.00114310179819223
4.8,0.1,7.18234455319413,9.60564680636099,1,0,192480,1,0,0.000576747470521924
5,0.1,5.0331311600699,6.04212958395541,0,1,193539.9,1,0,3.24797730855992
4.7,0.1,5.23857604721251,9.18641277440328,1,0,193542,0,0,1.39035745372615
10.1,0.1,11.1969887312244,6.91895886430495,1,0,196147,1,0,6.24026003921047e-06
3.5,0.1,3.57201017985993,6.49879898297636,0,1,214561,1,0,1.79826823184032
8.99999999999998,0.1,5.96599769362722,6.35328962311086,1,0,214567,0,0,8.71150242142954e-07
2.6,0.1,2.64591453385083,5.57277568055872,0,1,224897.6,1,0,0.00039408242192825
6.29999999999999,0.1,10.3364218729016,5.3212612863351,1,0,230010,1,0,8.53204804158043e-10
6.79999999999999,0.1,6.48711114407842,6.11522678453379,1,0,231631,0,0,1.413781793764e-05
3.7,0.1,3.74562676585788,6.16392080033525,0,1,236699.3,1,0,0.00024439797129656
6.59999999999999,0.1,10.5530983482044,7.21031238100435,1,0,242644,1,0,0.103014484111212
4.9,0.1,4.92320572130314,8.55487167581854,0,1,249777.4,1,0,2.16678260982944e-09
5.9,0.1,5.93236164392412,9.13564247664333,0,1,249906.9,1,0,0.0975702425370765
6.69999999999999,0.1,2.28415566063547,5.77692393142029,1,0,254699,0,0,0.670113970816762
3.9,0.1,3.97882153279297,6.14442989733819,0,1,258756.1,1,0,0.00947912649876047
5.2,0.1,4.79422211555364,8.35650790637614,1,0,267634,0,0,9.96711619550021e-10
4.2,0.1,6.47124269325424,8.17133273085618,1,0,292517,1,0,1.82255996786746
6.79999999999999,0.1,7.95814945855393,9.13953509928908,1,0,292523,1,0,0.0880990693501515
1.8,0.1,1.8128142983013,8.69986172958092,0,1,292988.2,1,0,0.0872912972049767
