days_infectious_community,days_in_quar,days_in_extended_quar,days_in_isolation,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliant,FoI_max,integrated_FoI
0.729170102902003,4,0,9.99999999999998,0.1,6.08399781600471,8.84517228689726,3275,1,0,1,1,0.169956070107915,0.00174889897856101
1.03450611217335,3,14,0,0.1,8.71645348343468,6.71805262873863,4063,0,0,0,1,1.46865107865496e-07,4.20299446269445e-09
2.82912104201823,4,0,9.99999999999998,0.1,7.19096545066401,9.63815559135419,4944,0,0,0,1,1.27697755938971e-08,2.09968408620117e-09
0.871130838456089,4,14,0,0.1,9.09453851088946,5.87659232756659,5675,0,0,0,1,7.03779239137857e-11,1.62627504505004e-12
13.6078014520842,14,0,0,0.1,5.4077834205051,9.30001803157913,5758,0,1,0,1,0.00276098989372981,0.015052649781971
0.929894029355806,4,14,0,0.1,6.45985601322942,8.07003801612636,5816,0,0,0,1,9.9716379628571e-08,1.86969812223217e-09
0.189192079398795,4,0,9.99999999999998,0.1,5.21543500319163,8.97375707620713,6238,0,0,0,1,2.11558280033403e-21,1.38727485266296e-24
7.05190478745622,7.99999999999999,14,0,0.1,14.226017040774,7.42588774668221,8914,0,1,0,1,2.89874067072158e-08,6.45033061517747e-08
1.24989992143177,1,4,9.99999999999998,0.1,7.74485630045422,7.90504362097751,12174,0,0,0,1,2.39102329821724e-15,8.51274333477864e-17
1.38968873010439,4,0,9.99999999999998,0.1,9.35956949904598,9.53011923105839,15481,1,0,1,1,6.79883156095576e-07,2.46135072722759e-08
1.21896098778601,3,4,9.99999999999998,0.1,7.23637662945231,8.88258435833367,16010,0,0,0,1,0.00456859917877405,0.00013573532304062
2.70168874912133,14,0,0,0.1,11.1738442469106,6.02784450221073,16039,1,0,1,1,0.000158887442841363,4.2648847539285e-05
8.66839692500243,14,0,0,0.1,8.14878563229222,9.0196112927102,16109,0,1,0,1,1.00783943124855,2.81773697640913
13.6850395029923,14,0,0,0.1,9.0527966464306,7.53224285656169,16109,0,1,0,1,0.00251164774489109,0.0155620567726397
13.3761105020915,14,0,0,0.1,8.37879100037237,7.99731950171909,16109,0,1,0,1,3.51794908975048e-09,2.11667481281009e-08
0.195473412506828,4,0,9.99999999999998,0.1,8.51188862381173,5.68358478869506,16434,1,0,1,1,2.64464571436501e-10,2.94852393576247e-13
11.4143920245583,14,0,0,0.1,5.33833892023801,9.27605310432028,18537,0,0,0,1,0.00619113704493044,0.0303124457390802
10.2083126246237,14,0,0,0.1,3.01090193047437,7.99741069414929,24509,0,1,0,1,3.93162956692499e-06,1.58795340663941e-05
9.9308991431286,14,0,0,0.1,9.76414327401801,9.66675586911056,24509,0,1,0,1,1.46630514186747,5.30912010928449
0.892456678139258,4,0,9.99999999999998,0.1,5.66349344166452,9.7289632364747,24732,1,0,1,1,2.91693059727682e-05,4.11342503702259e-07
3.70653299198806,4,4,9.99999999999998,0.1,8.30597063608789,8.30056235590013,28589,0,0,0,1,0.00648193044556393,0.00237521093722552
1.4418513544654,4,4,9.99999999999998,0.1,4.20117511313566,9.8406762413297,28589,0,0,0,1,8.77468154853198e-05,3.31326557894687e-06
12.9724532962817,3,14,0,0.1,20.1116755533044,9.06077774297728,28915,0,1,0,1,1.92944765782347e-05,0.000132444573256142
1.55456156804213,4,4,9.99999999999998,0.1,5.97272481227423,9.78183675576786,28925,0,0,0,1,0.00830143917950595,0.000369681920950465
0.973974766388588,1,4,9.99999999999998,0.1,5.48850251496378,9.68547225142478,35888,0,0,0,1,0.776375428234071,0.0131759404553069
4.6255002695963,14,0,0,0.1,16.0450548775675,5.98044539202878,37975,1,0,1,1,2.62547390291292e-05,2.6887078501481e-05
3.58857523808552,4,4,9.99999999999998,0.1,11.9000640608119,8.58851117727356,38320,0,0,0,1,0.000574140675502595,0.000186567558889444
1.62250640418328,14,0,0,0.1,10.3209189604515,6.20158744373178,39366,1,0,1,1,0.000754644966186045,6.20082600644029e-05
4.56859883783282,2,14,0,0.1,14.0103805555842,5.45821828224863,41367,0,1,0,1,1.73648299978812e-08,2.00412871821419e-08
14.9842294207997,4,14,0,0.1,18.7424177035896,9.74181171721002,41472,0,1,0,1,0.0277186447570375,0.220652512168737
2.08096148667633,4,0,9.99999999999998,0.1,8.01692584283131,9.56403564384498,45138,1,0,1,1,4.84303469683716,0.411567264366639
1.16409710336006,5,4,9.99999999999998,0.1,7.00203451863793,9.76206258472209,47319,0,0,0,1,4.35107119815795e-08,1.05979662807973e-09
1.00149678510701,4,0,9.99999999999998,0.1,7.14688564940175,8.75461113570522,47866,1,0,1,1,0.743133709902092,0.014890174891514
0.0151116493632344,4,13,9.99999999999998,0.1,12.4503107260409,9.0648009233224,48378,0,0,0,1,1.41726697153823e-09,5.7960004164967e-15
5.18166709258073,6.99999999999999,4,9.99999999999998,0.1,10.0137852837115,9.56788180886916,49738,0,0,0,1,0.000607240156293988,0.000405471774649441
1.85579975905568,3,4,9.99999999999998,0.1,6.206436955022,9.84936280403364,50148,0,0,0,1,1.90263045541781e-16,1.22369972581162e-17
0.734432322177494,2,4,9.99999999999998,0.1,8.84363260261822,7.79079971955924,52497,0,0,0,1,0.000138140867140871,1.65025106166957e-06
0.377416499734004,4,0,9.99999999999998,0.1,7.72046962476413,9.45694687496984,53082,1,0,1,1,0.000269428618763592,6.75447189206349e-07
8.4626402633269,2,14,0,0.1,2.49028403349213,8.07235622983477,53577,0,0,0,1,6.65987147391898e-09,2.12484211277469e-08
0.957616036330167,14,0,0,0.1,7.28872559934642,7.06889043698372,53782,0,0,0,1,0.138940805399122,0.00319751386396039
0.259524094765666,4,0,9.99999999999998,0.1,7.69556820685832,7.26395588790731,54081,1,0,1,1,0.00127408093281956,1.96084682819401e-06
5.97860165936476,14,0,0,0.1,4.81788319211261,5.46071846725216,54462,0,1,0,1,0.0116381899137675,0.0280948371517893
3.57403640185547,11,4,9.99999999999998,0.1,10.2641706899483,9.80986571190714,54472,0,0,0,1,0.63275420546805,0.171675412766216
6.33176549612622,14,0,0,0.1,5.92199274683364,7.60977274929257,54929,0,0,0,1,1.77677542233994e-06,2.81347619772364e-06
0.707795288631338,14,0,0,0.1,3.1174182725749,8.09037701605641,54992,0,0,0,1,0.018938664227585,0.000201434784436377
1.46439806416118,4,0,9.99999999999998,0.1,9.64274785388173,8.42165021027942,64107,1,0,1,1,9.66577438490394e-16,4.48212579930917e-17
0.882046115128718,4,0,9.99999999999998,0.1,5.60157421774304,8.48047189738565,65401,0,0,0,1,0.0121119282759094,0.000192981301747094
6.70808228836555,4,14,0,0.1,17.3307437613707,6.07733852699482,65405,0,0,0,1,0.0163762846981052,0.044887203148692
0.440988351573399,5.99999999999999,4,9.99999999999998,0.1,10.2926872422759,8.74830110929749,65737,0,0,0,1,3.63298418451358e-15,1.35348099974448e-17
7.91113265266523,14,0,0,0.1,4.85924960014667,5.85188305251856,67214,0,1,0,1,1.66195042441915,5.95424471173066
0.695671731352807,4,0,9.99999999999998,0.1,9.51177011202671,7.68390161932606,68966,1,0,1,1,3.06785402905341e-07,3.32571080401418e-09
0.677360855670869,4,0,9.99999999999998,0.1,9.36641068709387,9.41095016857699,71516,1,0,1,1,0.00999537915916566,8.28440219847459e-05
1.48207015270793,4,0,9.99999999999998,0.1,5.8994156372817,9.7826545154262,71781,1,0,1,1,0.000787399730760277,3.17071295766764e-05
10.7411769785976,4,14,0,0.1,8.96771899553528,6.47345798306234,72529,0,1,0,1,7.05043732843874e-11,3.72025274436348e-10
3.39642329924627,4,0,9.99999999999998,0.1,9.24546246335816,9.15096083588808,73093,1,0,1,1,1.53196107271658e-06,4.0439390030957e-07
