days_infectious_community,days_in_quar,days_in_extended_quar,days_in_isolation,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliant,FoI_max,integrated_FoI
0.84393611,6,0,10,0.1,10.35176576,7.89217035,17965,1,0,1,1,1.03E-09,1.61E-11
1.112655596,7,0,0,0.1,6.074582634,9.638072962,18537,1,0,1,1,0.430716764,0.009682775
13.14935523,7,0,0,0.1,13.43531195,8.114043281,18727,1,1,1,1,1.31E-13,8.92E-13
0.320494666,6,0,10,0.1,9.030271902,8.990222764,18932,1,0,1,1,0.047546278,9.02E-05
0.242796283,1,4,10,0.1,5.076934891,9.365861393,19238,0,0,0,1,3.360009405,0.003487802
14.7917494,7,0,0,0.1,15.48677969,6.904969709,19311,1,1,1,1,9.20E-26,7.20E-25
2.246626544,3,14,0,0.1,7.463993295,9.682633249,19476,0,0,0,1,0.00215048,0.000212527
2.879613169,6,0,10,0.1,9.720668729,9.15894444,19506,1,0,1,1,0.005909015,0.001075177
0.788807998,6,0,10,0.1,17.35688695,8.631921046,19682,1,0,1,1,0.295329835,0.003666156
11.76500188,7,0,0,0.1,13.25804733,6.406954552,19778,1,1,1,1,2.96E-07,1.88E-06
0.905825083,7,0,0,0.1,6.072111795,8.733713288,20266,1,0,1,1,0.000136004,2.22E-06
9.504384047,7,0,0,0.1,6.820686588,5.383697459,20867,0,0,0,1,0.003590851,0.015915078
0.92230504,3,4,10,0.1,6.921106459,9.601198581,20868,0,0,0,1,0.001302104,1.99E-05
2.571619799,3,0,10,0.1,6.087979438,9.883640361,20875,1,0,1,1,4.523037081,0.585225377
1.937022537,3,0,10,0.1,11.35818929,8.078833244,21299,1,0,1,1,0.000171367,1.52E-05
15.80099881,7,0,0,0.1,18.8673491,5.033649712,21703,1,1,1,1,0.000255589,0.002214242
0.158699951,7,0,0,0.1,3.745020576,8.813679375,21705,1,0,1,1,3.62E-19,1.70E-22
0.039473962,3,0,10,0.1,10.52899151,8.310482451,21832,1,0,1,1,0.001826545,5.57E-08
3.620001707,3,14,0,0.1,10.23625818,8.18374353,21837,0,0,0,1,1.02E-06,3.61E-07
0.664753129,7,0,0,0.1,5.084246164,6.080506965,22373,1,0,1,1,2.03E-05,2.57E-07
5.012574525,7,0,0,0.1,8.711928966,6.400645558,22657,1,0,1,1,2.95E-15,3.34E-15
1.139457765,3,14,0,0.1,8.200175269,7.539282495,22920,0,0,0,1,4.094635055,0.126431395
0.75099983,7,0,0,0.1,4.427520699,8.523479131,23663,1,0,1,1,3.12E-06,3.55E-08
11.10705547,7,0,0,0.1,11.03458882,8.672466648,23906,1,1,1,1,0.007953474,0.04203087
15.10450084,7,0,0,0.1,13.13835102,9.766149816,23909,1,1,1,1,5.11E-05,0.000384041
1.416699548,6,0,10,0.1,7.658443382,9.858256166,24061,1,0,1,1,3.74E-11,1.36E-12
4.391640315,7,0,0,0.1,14.51710235,7.574537969,24097,1,0,1,1,0.003573272,0.00222993
0.976973796,3,4,10,0.1,5.534907306,9.74206649,24114,0,0,0,1,0.017207173,0.000292065
0.046004504,3,0,10,0.1,4.908039617,9.037964886,24327,1,0,1,1,3.93E-06,1.50E-10
2.111519561,7,0,0,0.1,9.449321853,8.162197708,24468,1,0,1,1,0.010588275,0.001117242
1.87249552,1,4,10,0.1,7.217137179,9.555358341,24524,0,0,0,1,0.036726308,0.00249172
5.810336201,7,0,0,0.1,7.457688,9.352648201,25534,1,0,1,1,4.99E-06,4.56E-06
0.436773747,3,0,10,0.1,5.294836883,8.841936863,25958,1,0,1,1,5.88E-11,2.12E-13
0.629890031,3,0,10,0.1,7.639014928,8.090875103,26062,1,0,1,1,0.13432692,0.001124212
3.40279652,7,0,0,0.1,5.504094279,9.698702241,26270,1,0,1,1,7.44E-07,1.83E-07
7.491827701,7,0,0,0.1,8.37314366,6.818684042,26656,1,1,1,1,4.69E-07,1.42E-06
6.640145407,7,0,0,0.1,7.479498764,6.460646643,27851,1,1,1,1,0.000868998,0.002105442
0.256976737,3,0,10,0.1,5.554899183,8.402077554,28283,1,0,1,1,0.000777522,1.01E-06
2.947186418,7,0,0,0.1,4.029233397,7.817953021,28516,1,0,1,1,6.98E-09,1.63E-09
1.753170844,3,0,10,0.1,6.365592399,8.487578444,28793,1,0,1,1,2.38E-09,1.61E-10
1.234274981,7,0,0,0.1,2.464635005,8.369639976,28899,1,0,1,1,6.12E-19,1.99E-20
15.88433233,7,0,0,0.1,14.06766643,9.816665896,28929,1,0,1,1,1.58E-09,1.26E-08
2.701399203,7,0,0,0.1,4.725313452,7.37608575,29040,1,0,1,1,0.000407047,8.40E-05
7.480245501,7,0,0,0.1,8.081126599,6.799118902,30002,1,1,1,1,0.042147206,0.128211636
2.673676611,7,0,0,0.1,5.245574726,9.028101885,30133,1,0,1,1,6.35E-05,9.98E-06
3.507538679,5,14,0,0.1,10.16626209,8.641276587,31082,0,0,0,1,0.000160443,4.91E-05
6.981528375,7,0,0,0.1,7.083189212,7.298339163,31395,1,1,1,1,0.013630108,0.030430359
9.758237654,7,0,0,0.1,7.179672811,9.778564843,31493,1,1,1,1,4.54E-11,1.53E-10
4.613719127,3,14,0,0.1,10.64149529,9.972223834,32160,0,0,0,1,0.066029326,0.031583644
3.538523203,3,13,10,0.1,7.774358415,9.364164788,32169,0,0,0,1,1.371678993,0.385959907
3.142193048,3,0,10,0.1,7.884153454,9.458039594,32183,1,0,1,1,0.000154659,3.29E-05
5.873336394,7,0,0,0.1,9.162478601,6.210857793,32246,1,1,1,1,1.40E-14,2.58E-14
1.709573072,3,4,10,0.1,8.422993307,8.286579765,33300,0,0,0,1,0.080899657,0.005313523
2.28180063,7,0,0,0.1,3.239830429,7.2419702,33410,1,0,1,1,0.010967572,0.001585484
1.152918844,3,4,10,0.1,8.775432609,6.977486236,34057,0,0,0,1,0.143322294,0.004942706
1.622969674,3,4,10,0.1,6.695158658,9.427811016,34596,0,0,0,1,0.081649838,0.004149291
3.054089715,3,4,10,0.1,8.766475857,9.987613858,35052,0,0,0,1,1.289377153,0.240515575
13.3963606,7,0,0,0.1,18.67322781,5.32313279,35093,1,0,1,1,0.000113088,0.000889117
3.681450565,3,14,0,0.1,2.913360994,9.068089571,35114,0,0,0,1,0.049561159,0.015912827
7.08909203,7,0,0,0.1,3.246239418,7.142852612,35740,0,1,0,1,4.81E-11,1.17E-10
0.975044816,6,0,10,0.1,9.941362096,7.633682719,36712,1,0,1,1,2.42E-08,5.31E-10
0.650542665,3,14,0,0.1,6.095609916,9.454932748,37227,0,0,0,1,0.502312007,0.003814239
0.652597669,3,0,10,0.1,11.48527229,9.06732538,37230,1,0,1,1,9.24E-07,7.37E-09
13.58402703,7,0,0,0.1,14.39833702,6.285690004,37485,1,1,1,1,1.89E-07,1.36E-06
1.674444876,7,0,0,0.1,7.761473326,9.512971551,38125,1,0,1,1,0.00323964,0.000174134
7.205274616,7,0,0,0.1,7.560127661,7.045146955,38693,1,1,1,1,6.22E-05,0.000162237
0.907038018,2,4,10,0.1,5.733055678,9.473982341,38702,0,0,0,1,3.60E-05,5.40E-07
0.249034529,6,0,10,0.1,8.910396587,7.838637942,38810,1,0,1,1,0.305465579,0.000400109
0.058332076,1,14,0,0.1,6.734482138,7.523849937,39017,0,0,0,1,8.41E-08,6.20E-12
3.340728498,3,0,10,0.1,11.59980927,6.740919226,39257,1,0,1,1,1.60E-06,6.08E-07
0.116457804,3,0,10,0.1,11.81191833,7.404539476,39371,1,0,1,1,3.40E-08,1.02E-11
10.78937276,7,0,0,0.1,3.42284744,9.866525317,39415,0,0,0,1,2.66E-11,1.13E-10
0.870653394,3,0,10,0.1,9.98022406,9.390429334,39982,1,0,1,1,4.333558339,0.060298357
8.926351553,7,0,0,0.1,8.093769579,8.532581974,40117,1,1,1,1,2.48E-05,8.32E-05
2.076231808,7,0,0,0.1,5.209652725,8.166579083,40155,1,0,1,1,1.43E-05,1.46E-06
3.422373644,7,0,0,0.1,8.611465889,7.910907755,40836,1,0,1,1,0.004358225,0.001413828
7.342586229,7,0,0,0.1,10.73985419,7.602732035,41358,1,1,1,1,0.004323763,0.010332269
3.08655366,7,0,0,0.1,4.154060857,9.732492803,42286,1,0,1,1,0.077788256,0.015333171
0.565100134,6,0,10,0.1,8.774503456,7.990596678,42622,1,0,1,1,1.002368254,0.006804438
0.361579069,5,4,10,0.1,6.449711311,8.711867758,42997,0,0,0,1,3.75E-05,9.38E-08
0.775364009,7,0,0,0.1,4.253142801,5.622221208,43339,1,0,1,1,0.000330315,6.28E-06
2.707233328,2,4,10,0.1,8.106730089,9.00050324,43420,0,0,0,1,0.440535165,0.071396039
11.64609631,7,0,0,0.1,14.12663968,9.219456632,43920,1,1,1,1,5.25E-06,2.92E-05
0.987250792,7,0,0,0.1,4.236069054,9.251181739,44305,1,0,1,1,0.956123402,0.017526697
2.231628688,2,1,10,0.1,5.592693706,9.438934982,44437,0,0,0,1,2.922071809,0.293196602
10.04069127,7,0,0,0.1,15.94347165,5.997219613,44781,1,1,1,1,0.081337043,0.463747696
1.59226331,3,14,0,0.1,3.24224537,9.85001794,45053,0,0,0,1,1.230572653,0.057199006
1.148585382,3,0,10,0.1,10.81965657,7.228928817,45068,1,0,1,1,2.35E-05,7.72E-07
7.087111721,7,0,0,0.1,4.25438527,5.43272645,46004,0,0,0,1,0.397889849,1.276924114
1.647546032,2,4,10,0.1,8.087642014,8.059904019,46107,0,0,0,1,2.04E-06,1.28E-07
0.287141079,7,0,0,0.1,3.951382687,6.035758392,46822,1,0,1,1,0.086730515,0.000198188
7.49539003,7,0,0,0.1,2.88237435,7.71301568,47199,0,0,0,1,1.17E-15,2.89E-15
12.86296277,7,0,0,0.1,12.54890652,9.514056252,47636,1,0,1,1,5.96E-10,3.74E-09
12.48044065,7,0,0,0.1,11.9082455,7.772195153,47845,1,1,1,1,0.071322246,0.452217598
1.413557148,3,0,10,0.1,10.01508164,8.698475508,48029,1,0,1,1,6.98E-08,2.90E-09
6.150817269,7,0,0,0.1,10.82083246,8.329984809,48069,1,0,1,1,0.292398359,0.369367347
7.255967215,7,0,0,0.1,6.263947203,8.192020012,49127,1,1,1,1,1.88E-07,3.79E-07
2.235351416,3,0,10,0.1,6.536282624,9.599068792,49356,1,0,1,1,2.288123414,0.225948182
2.247474272,3,0,10,0.1,6.966537613,8.880936659,49606,1,0,1,1,0.36421169,0.039856793
1.371513519,3,4,10,0.1,7.380396024,8.291117495,49812,0,0,0,1,2.68E-09,1.10E-10
7.308605729,7,0,0,0.1,3.524760691,6.983845038,50504,0,0,0,1,8.93E-05,0.000245471
0.9767449,3,0,10,0.1,4.519779379,8.856965521,50596,0,0,0,1,0.021646892,0.000406669
10.18029631,7,0,0,0.1,2.925919141,8.154377166,50756,0,1,0,1,3.12E-06,1.24E-05
1.695538824,2,4,10,0.1,11.24884168,6.34669714,50770,0,0,0,1,6.90E-11,6.07E-12
9.585598309,7,0,0,0.1,12.36353365,6.222064662,51007,1,1,1,1,1.42E-05,7.28E-05
7.774082132,7,0,0,0.1,7.417640077,7.356442055,51277,1,1,1,1,0.273127952,0.811744407
15.6314409,7,0,0,0.1,11.50694601,9.824494889,51467,0,1,0,1,1.17E-05,8.68E-05
1.406256514,1,4,10,0.1,6.586308699,9.819947815,51700,0,0,0,1,0.005451015,0.000195762
8.357907685,7,0,0,0.1,4.215860433,5.342047251,51867,0,1,0,1,1.150512284,4.105872688
16.8058947,7,0,0,0.1,20.08173189,6.224162813,52129,1,0,1,1,2.93E-09,2.73E-08
2.13809977,3,4,10,0.1,7.773504829,9.964594941,52193,0,0,0,1,7.62E-06,6.54E-07
8.603741842,7,0,0,0.1,3.190392902,7.51334894,52312,0,1,0,1,0.086174952,0.304696804
14.11325804,7,0,0,0.1,14.46666399,9.94659405,52327,1,0,1,1,3.71E-08,2.62E-07
2.300588712,3,0,10,0.1,9.859026406,9.241562306,53301,1,0,1,1,0.164334231,0.018055851
8.306171041,7,0,0,0.1,5.719936655,7.586234386,53488,0,1,0,1,0.019347821,0.064837465
0.478201546,3,0,10,0.1,6.161256274,7.916945271,54321,1,0,1,1,1.77E-09,8.65E-12
0.566613979,3,0,10,0.1,6.847335882,9.319278097,54752,1,0,1,1,0.441976335,0.00256939
3.258352388,7,0,0,0.1,3.17557801,8.782774379,54861,1,0,1,1,3.40E-10,8.62E-11
0.333344614,1,4,10,0.1,8.155186413,6.578158201,55962,0,0,0,1,2.76075199,0.007817075
9.6677723,7,0,0,0.1,3.807515969,6.86025633,57228,0,1,0,1,2.035392092,7.952920026
0.87478203,6,0,10,0.1,14.33719372,7.937588315,57767,1,0,1,1,0.321445632,0.005404626
0.301860497,3,0,10,0.1,7.932901404,9.468959094,58038,1,0,1,1,3.56E-20,5.67E-23
1.822349139,7,0,0,0.1,5.985099383,5.037249756,58149,1,0,1,1,0.264352744,0.036246252
10.92312916,7,0,0,0.1,8.038392053,6.784737108,58149,0,0,0,1,0.009795768,0.051204146
0.233473259,7,0,0,0.1,6.557156842,6.676316417,59315,1,0,1,1,0.000247369,3.35E-07
2.892407532,3,0,10,0.1,7.407528083,7.084879449,60070,0,0,0,1,1.20E-06,3.05E-07
5.370087966,7,0,0,0.1,3.588945322,5.181142643,60182,0,1,0,1,0.17523276,0.348363106
2.941354484,3,14,0,0.1,4.904248117,9.237106367,60192,0,0,0,1,0.01934625,0.003652178
5.434445903,7,0,0,0.1,7.220956814,5.813489089,60276,1,1,1,1,4.36E-06,7.27E-06
2.122957292,3,0,10,0.1,11.23162027,8.69133702,60588,1,0,1,1,0.006447258,0.000639296
9.494104124,7,0,0,0.1,12.24452447,6.549579649,60854,1,0,1,1,4.46E-05,0.000221344
0.681183912,3,0,10,0.1,5.209581871,9.971602041,60908,1,0,1,1,0.085468204,0.000674478
0.01753673,3,0,10,0.1,8.495425446,8.222111284,61060,1,0,1,1,9.13E-23,5.55E-28
1.963454153,2,13,10,0.1,6.309084753,9.8543694,61603,0,0,0,1,2.96E-10,2.15E-11
1.08618686,3,0,10,0.1,5.182205353,8.503981507,61604,0,0,0,1,1.488270632,0.036437128
9.178565096,7,0,0,0.1,8.277352088,8.001213008,61938,1,1,1,1,1.34E-09,5.28E-09
11.95986255,7,0,0,0.1,11.00354781,8.956314734,62834,1,1,1,1,3.07E-08,1.78E-07
2.442505639,7,0,0,0.1,5.950066212,8.892439426,63002,1,0,1,1,0.000369323,4.84E-05
0.846442026,6,0,10,0.1,6.944757748,9.401684278,63783,0,0,0,1,0.015147374,0.000198611
3.737924563,7,0,0,0.1,4.113995416,7.123929147,63953,1,0,1,1,0.001113725,0.000513064
11.34825525,7,0,0,0.1,13.28594933,6.862305919,64140,1,1,1,1,0.00517995,0.031573883
0.841018644,3,0,10,0.1,5.483498144,9.9575205,64607,1,0,1,1,4.81E-05,5.86E-07
1.926863353,3,0,10,0.1,7.571419596,9.755443758,65365,1,0,1,1,0.172729097,0.012167853
0.047248992,2,14,0,0.1,4.314076805,9.833172187,65482,0,0,0,1,0.073197346,2.70E-06
0.342533091,5,1,10,0.1,4.718440952,8.12409214,65850,0,0,0,1,0.013054823,3.14E-05
0.36567998,3,14,0,0.1,5.596241425,9.769438554,65938,0,0,0,1,0.000603975,1.37E-06
1.667864392,3,14,0,0.1,8.538737601,8.129126792,65964,0,0,0,1,0.75530008,0.048094058
10.98433555,7,0,0,0.1,10.44602801,8.138307544,66542,1,1,1,1,1.529175695,8.170513297
10.66192132,7,0,0,0.1,5.273294558,8.888626761,66542,0,1,0,1,2.37E-05,0.000108477
1.354805143,3,0,10,0.1,5.722447018,8.332358126,66695,0,0,0,1,0.056175179,0.002236141
8.652653943,7,0,0,0.1,8.889747869,8.662906074,66747,1,0,1,1,0.006236939,0.018697076
3.572773054,7,0,0,0.1,4.120062968,9.552710086,66808,1,0,1,1,0.414957767,0.116351706
2.168253608,7,0,0,0.1,5.698349608,6.769904,66814,1,0,1,1,0.000430586,6.03E-05
1.517462243,3,0,10,0.1,5.51425939,9.703202853,68365,1,0,1,1,1.021033737,0.043600217
14.10383297,7,0,0,0.1,17.91130831,7.792524669,68952,1,1,1,1,3.86E-05,0.000301696
0.923322729,6,0,10,0.1,4.913090754,9.210231975,70362,0,0,0,1,0.029336391,0.000470422
7.783179334,7,0,0,0.1,6.64323382,8.139945514,71652,1,1,1,1,5.82E-10,1.45E-09
2.019668792,7,0,0,0.1,2.235142672,9.18452612,71840,1,0,1,1,0.027966743,0.002334974
2.378120419,2,4,10,0.1,7.854305441,9.323814978,71878,0,0,0,1,2.911273826,0.340238577
0.853795205,3,4,10,0.1,8.643590916,7.610204289,72469,0,0,0,1,0.702284952,0.011747638
3.550069595,3,14,0,0.1,9.380329507,9.969740088,72469,0,0,0,1,0.204027079,0.053418256
1.966206159,7,0,0,0.1,5.377771364,5.588434795,72491,1,0,1,1,0.018578844,0.002653739
1.614478091,7,0,0,0.1,7.394407311,6.52007078,73644,1,0,1,1,0.001830773,0.000140281
1.087426008,3,0,10,0.1,8.278406654,8.209019354,73823,1,0,1,1,1.60E-08,4.08E-10
0.124027223,3,4,10,0.1,8.945266507,6.278760716,73930,0,0,0,1,0.000115258,4.64E-08
7.940928117,7,0,0,0.1,7.309909773,8.531018344,74490,1,1,1,1,1.22E-24,2.96E-24
1.327451054,3,0,10,0.1,7.026584158,8.300866896,74616,1,0,1,1,2.44E-10,9.35E-12
3.975069923,4,14,0,0.1,4.356640198,9.918429725,74990,0,0,0,1,0.00012529,4.27E-05
0.927470035,7,0,0,0.1,4.760238778,9.367231257,75148,1,0,1,1,0.91484999,0.01454197
5.881995967,7,0,0,0.1,7.212367095,5.669628873,75477,1,1,1,1,0.015222696,0.033201336
3.139607181,6,0,10,0.1,8.435370306,9.704236874,75546,0,0,0,1,0.882363032,0.181311533
3.74373059,6,0,10,0.1,10.97599732,9.467733267,75640,1,0,1,1,0.106445308,0.033588759
8.162680765,7,0,0,0.1,12.86018455,6.702496214,75930,1,1,1,1,0.000464935,0.001759792
0.454023822,7,0,0,0.1,4.253646502,6.800377319,76045,1,0,1,1,0.003873272,1.99E-05
13.12241208,7,0,0,0.1,12.26533557,8.857076506,76052,1,1,1,1,0.000985712,0.006477889
6.554013077,7,0,0,0.1,6.55593102,8.398082056,76143,1,0,1,1,2.41E-12,3.55E-12
5.651679822,7,0,0,0.1,9.067949105,9.183730716,77766,1,0,1,1,1.31E-05,1.15E-05
1.047679959,7,0,0,0.1,3.515649838,9.432030121,77832,1,0,1,1,1.02E-08,2.07E-10
0.005847055,2,4,10,0.1,6.553546814,8.352300241,78250,0,0,0,1,0.000244596,1.62E-10
15.96953652,7,0,0,0.1,13.69744534,9.372091177,78521,1,1,1,1,0.000120136,0.000951672
1.091018357,3,4,10,0.1,7.094632433,9.496385924,78535,0,0,0,1,1.56E-07,3.42E-09
0.79546606,3,0,10,0.1,6.43296834,9.06249772,78607,1,0,1,1,0.04159417,0.000498942
7.73157046,7,0,0,0.1,7.626061499,9.405508961,78650,1,0,1,1,6.38E-07,1.21E-06
1.477049395,3,0,10,0.1,5.142978583,9.134070812,79923,0,0,0,1,1.82E-06,7.84E-08
1.34764838,3,4,10,0.1,7.091639769,9.256008611,80081,0,0,0,1,0.351284428,0.012311892
1.149563591,3,0,10,0.1,7.058601782,9.090961809,80519,1,0,1,1,0.000267228,6.85E-06
3.389221214,3,0,10,0.1,9.9810759,9.708145314,81052,1,0,1,1,1.332674063,0.324938281
13.86836329,7,0,0,0.1,18.43692019,6.131443106,81092,1,1,1,1,5.37E-18,4.28E-17
7.161197782,7,0,0,0.1,6.01263035,8.648567433,81236,1,0,1,1,8.08E-06,1.44E-05
0.848293859,3,0,10,0.1,6.950009453,8.698284406,81525,1,0,1,1,5.12E-08,7.32E-10
0.18401453,7,0,0,0.1,2.837731153,7.146283377,81668,1,0,1,1,3.16E-26,2.47E-29
5.669157015,3,0,10,0.1,9.717471774,7.051685242,82083,0,0,0,1,3.78E-08,5.05E-08
7.383458023,7,0,0,0.1,4.540197402,9.843260622,82117,1,0,1,1,0.000434654,0.000675997
9.827042155,7,0,0,0.1,5.847838814,6.779203341,82366,0,1,0,1,0.322587049,1.426778697
6.550291444,7,0,0,0.1,4.908565135,9.741726309,82366,1,0,1,1,1.101874456,1.279686622
6.049937952,7,0,0,0.1,4.306973401,5.542964551,82366,0,1,0,1,0.471901827,1.148184762
10.35941338,7,0,0,0.1,8.652681231,9.70673215,82555,1,1,1,1,0.006122071,0.024630108
1.60600762,3,0,10,0.1,7.632741273,9.073266347,82730,1,0,1,1,5.91E-06,3.06E-07
1.45468471,7,0,0,0.1,4.421629919,7.833054791,82888,1,0,1,1,0.005741085,0.000284746
3.504287398,7,0,0,0.1,4.71301909,9.691268308,83358,1,0,1,1,0.001286379,0.000338953
1.666205819,3,4,10,0.1,7.780333161,9.885872658,83381,0,0,0,1,0.008027924,0.000409055
13.75946177,7,0,0,0.1,14.35144292,8.708018851,84144,1,1,1,1,0.101718223,0.725960328
1.503880089,3,14,0,0.1,5.237692929,6.56618716,84264,0,0,0,1,0.188889649,0.01230903
3.385632241,7,0,0,0.1,2.040398221,9.24523402,85587,1,0,1,1,2.97E-10,7.69E-11
1.407813544,7,0,0,0.1,8.687545935,9.920267609,86265,1,0,1,1,0.015092514,0.000537252
4.691288793,7,0,0,0.1,8.648988044,6.942300749,86507,1,0,1,1,0.006236622,0.005227392
15.23404035,7,0,0,0.1,7.357711684,8.476328669,86592,0,1,0,1,0.543245673,3.265753351
3.132575329,7,0,0,0.1,6.683935142,5.548640187,86592,1,0,1,1,0.223929644,0.095922259
7.643587421,7,0,0,0.1,6.085979239,9.457608182,87119,1,0,1,1,9.78E-06,1.78E-05
3.696276871,4,14,0,0.1,4.069346468,7.026930403,87199,0,0,0,1,6.86E-09,3.13E-09
6.456580147,7,0,0,0.1,20.03779351,6.118786635,87240,1,0,1,1,0.285722722,0.703572217
1.033422287,1,4,10,0.1,6.367954696,9.665467591,87279,0,0,0,1,0.054563499,0.001049114
